ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE
12522,,,,Kosrae State,5.35833,163.025,,Fringing,Pukusruk Te ( Phoenix Dive ),,,0,0,
12523,,,,Kosrae State,5.375,163.01167,,Fringing,Sialat,,,0,0,
10919,,,,Kosrae State,5.35333,162.94,Caroline Islands,Fringing,Shark Island ( Foko Kiul ),,,0,0,
8823,,,,Leanamoea,-13.78333,-172.34167,Savai'i,,Leanamoea,,Savai'i,0,0,
10456,,,,Maui,21,-156.58333,Maui,Fringing,Windmills,,,0,0,
3875,,,,Maui,21,-156.68333,Maui Island,,Napili Bay,,Hawaiian Islands,0,1,
3876,,,,Maui,21.01667,-156.66667,Maui Island,,Kapalua,,Hawaiian Islands,0,1,
160,,,,Maui,20.83333,-156.95,Lanai Island,Fringing,Lanai Island,,Hawaiian Islands,0,1,
215,,,,Maui,20.61667,-156.58333,Molokini Island,Pseudo-atoll,Molokini Islet,,Hawaiian islands,0,1,
200,,,,Maui,20.8,-156.31667,Maui Island,Fringing,Maui Island,,Hawaiian islands,0,1,
526,,,,Maui,20.8,-156.61667,Maui Island,Fringing,Olowalu,,Hawaiian Islands,0,0,
527,,,,Maui,20.63333,-156.45,Maui Island,Fringing,Ahihi Kinau,,Hawaiian Islands,0,0,
529,,,,Maui,20.83333,-156.81667,Lanai Island,Fringing,Club Lanai,,Hawaiian Islands,0,0,
3581,,,,Maui,20.78333,-156.46667,Maui Island,,Kihei,,Hawaiian Islands,0,1,
3584,,,,Maui,20.86667,-156.68333,Maui Island,,Lahaina,,Hawaiian Islands,0,1,
3585,,,,Maui,20.93333,-156.7,Maui Island,,Kaanapali,,Hawaiian Islands,0,1,
9890,,,,Maui,20.91667,-156.68333,Maui Island,Fringing,Honokowai,,Hawaiian Islands,0,0,
9891,,,,Maui,20.75,-156.51667,Maui Island,Fringing,Papawai,,Hawaiian Islands,0,0,
3944,,,,Maui,20.91667,-156.41667,Maui Island,,Wailuku,,Hawaiian Islands,0,1,
10463,,,,Maui,20.75,-156.53333,Maui,Fringing,Pali Coast,,,0,0,
3586,,,,Maui,19.88333,-155.11667,Maui Island,,Wailea,,Hawaiian Islands,1,1,
10453,,,,Maui,20.95,-156.66667,Maui,Fringing,Honolua Bay,,,0,0,
10454,,,,Maui,20.88333,-156.68333,Maui,Fringing,Kahakili,,,0,0,
10455,,,,Maui,20.83333,-156.65,Maui,Fringing,Puamana,,,0,0,
10457,,,,Maui,20.63333,-156.41667,Maui,Fringing,Makena,,,0,0,
10458,,,,Maui,20.66667,-156.43333,Makena,Fringing,Five Graves,,,0,0,
10459,,,,Maui,20.65,-156.43333,Makena,Fringing,Maui Prince,,,0,0,
10460,,,,Maui,20.63333,-156.41667,Pali Coast,Fringing,Drainpipe,,,0,0,
10461,,,,Maui,20.6,-156.43333,Makena,Fringing,Puu Olai,,,0,0,
10462,,,,Maui,20.56667,-156.41667,Maui,Atoll,La Perouse,,,0,0,
9571,,,,Monroe County,25.05,-80.4215,Florida Reef Tract,Patch Reef,Rodrigues Key,,,0,0,
11380,,,,Monroe County,24.5,-81.58333,Florida Reef Tract,Fringing,Pelican Shoal,,,0,0,
8683,,,,Monroe County,24.49,-81.675,Boca Chica Key,Bank/Fringing,Middle Sambo Reef,,,0,0,
11382,,,,Monroe County,24.5,-81.98333,Florida Reef Tract,Fringing,Boca Grande Key,,,0,0,
11383,,,,Monroe County,24.63333,-81.98333,Florida Reef Tract,Fringing,Cottrell Key,,,0,0,
11384,,,,Monroe County,24.5,-81.96667,Florida Reef Tract,Fringing,Woman Key,,,0,0,
11381,,,,Monroe County,24.58333,-82.41667,Florida Reef Tract,Fringing,Marquesas Key,,,0,0,
11477,,,,Norman Island,18.32167,-64.62167,,Fringing,The Bight,,,0,0,
207,,,,NW Hawaiian Islands,28.2,-177.38333,NW Hawaiian Islands,Atoll,Midway Atoll,,Hawaiian Islands,0,0,
12513,,,,NW Hawaiian Islands,28.03333,-177.43333,NW Hawaiian Islands,Atoll,Sand Island,,NW Hawaiian Islands,0,0,
12514,,,,NW Hawaiian Islands,28.03333,-177.26667,NW Hawaiian Islands,Atoll,Eastern Island,,NW Hawaiian Islands,0,0,
12800,,,,Papua New Guinea,-5.2,150.51667,New Britain,Fringing/shoal,Kimbe Bay,,Bismarck Archipelago,0,0,
12805,,,,Papua New Guinea,-5.15,150.16667,New Britain,Shoal,Ema Reef,,Bismarck Archipelago,0,0,
12806,,,,Papua New Guinea,-5.25,150.43333,New Britain,Shoal,Agu Reef,,Bismarck Archipelago,0,0,
12801,,,,Papua New Guinea,-5.2,150.36667,New Britain,Fringing,Kimbe Island,,Bismarck Archipelago,0,0,
12802,,,,Papua New Guinea,-5.35,150.48333,New Britain,Fringing,Wulai Island,,Bismarck Archipelago,0,0,
12803,,,,Papua New Guinea,-5.5,150.08333,New Britain,Fringing,Numundo,,Bismarck Archipelago,0,0,
12804,,,,Papua New Guinea,-5.05,150.18333,New Britain,Fringing,Heussner Cape,,Bismarck Archipelago,0,0,
12807,,,,Papua New Guinea,-5.38333,150.45,New Britain,Shoal,Lolla Reef,,Bismarck Archipelago,0,0,
12808,,,,Papua New Guinea,-5.3,150.21667,New Britain,Shoal,Otto Reef,,Bismarck Archipelago,0,0,
12809,,,,Papua New Guinea,-5.28333,150.36667,New Britain,Shoal,Hogu Reef,,Bismarck Archipelago,0,0,
486,,,,Peros Banhos,-5.31667,71.85,Chagos Archipelago,Atoll,Peros Banhos,,Chagos Archipelago,0,0,
250,,,,Phonpei State,6.96667,158.26667,Pohnpei,Atoll,Ngetik ( Sapwuahfik ),,Pohnpei,0,0,
7956,,,,Pitcairn Island,-25.06667,-130.1,Pitcairn Islands,Atoll/Fringing,Pitcairn Islands,,Pitcairn Islands,0,0,
1547,,,,Pitcairn Island,-24.66667,-124.78333,Ducie Atoll,Atoll,Ducie Atoll,,Pitcairn Group,0,0,
1546,,,,Pitcairn Island,-24.36667,-128.46667,Henderson,Fringing,Henderson Island,,Pitcairn Group,1,0,
1553,,,,Pitcairn Island,-23.925,-130.75833,Oeno,Atoll,Oeno Atoll,,Pitcairn Islands,0,0,
139,,,,Pohnpei State,0.56667,154.71667,Pohnpei,Atoll,Kapingamarangi,,Pohnpei,0,0,
12493,,,,Pohnpei State,6.76917,157.95333,Caroline Islands,Atoll,Shikaroi,,,0,0,
701,,,,Pohnpei State,6.9795,158.21417,Pohnpei,Fringing,Pohnpei ( Ponape ),,Caroline Islands,0,1,
811,,,,Pohnpei State,6.96667,157.25,Pohnpei,Fringing,Tuanmokot Channel,,Caroline Archipelago,0,0,
17,,,,Pohnpei State,6.79783,157.963,Caroline Islands,Atoll,Ant Atoll,,Pohnpei,0,0,
12488,,,,Pohnpei State,6.77417,157.983,Caroline Islands,Atoll,Panshanki,,,0,0,
12489,,,,Pohnpei State,6.77167,157.9755,Caroline Islands,Atoll,Nakappu,,,0,0,
12490,,,,Pohnpei State,6.76667,157.93333,Caroline Islands,Atoll,Tolonmurui,,,0,0,
12491,,,,Pohnpei State,6.747,157.92583,Caroline Islands,Atoll,Pamuk,,,0,0,
12492,,,,Pohnpei State,6.76917,157.94583,Caroline Islands,Atoll,Renipiua,,,0,0,
12495,,,,Pohnpei State,6.77167,157.96333,Caroline Islands,Atoll,Naron,,,0,0,
12496,,,,Pohnpei State,6.82883,157.90083,Caroline Islands,Atoll,Wolouna,,,0,0,
12485,,,,Pohnpei State,6.82383,157.9955,Caroline Islands,Atoll,Pasa,,,0,0,
12486,,,,Pohnpei State,6.79417,157.9955,Caroline Islands,Atoll,Nikalap Aru,,,0,0,
12487,,,,Pohnpei State,6.77667,157.988,Caroline Islands,Atoll,Imwinyap,,,0,0,
265,,,,Pohnpei State,6.96667,158.25,Pohnpei,Atoll,Nukuro,,Pohnpei,0,0,
12483,,,,Pohnpei State,6.85967,158.32833,Caroline Islands,Barrier,Temwen Island,,,0,0,
12484,,,,Pohnpei State,6.8695,158.30633,Caroline Islands,Barrier,Madolenihmw Harbor,,,0,0,
12482,,,,Pohnpei State,6.86583,158.35867,Caroline Islands,Barrier,Nahpali Island,,,0,0,
213,,,,Pohnpei State,6.67883,159.774,Pohnpei,Atoll,Mwokil Atoll ( Mwoakilloa / Mokil  ),,Pohnpei,0,0,
12505,,,,Pohnpei State,6.6975,159.763,Caroline Islands,Atoll,Manton,,,0,0,
12506,,,,Pohnpei State,6.69033,159.7815,Caroline Islands,Atoll,Kalap,,,0,0,
12507,,,,Pohnpei State,6.66567,159.77767,Caroline Islands,Atoll,Urak,,,0,0,
297,,,,Pohnpei State,6.21133,160.6945,Pohnpei,Atoll,Pingelap Atoll,,Pohnpei,0,0,
12508,,,,Pohnpei State,6.22533,160.69133,Caroline Islands,Atoll,Deke,,,0,0,
12509,,,,Pohnpei State,6.21467,160.68833,Caroline Islands,Atoll,Sukoru,,,0,0,
12510,,,,Pohnpei State,6.20667,160.70133,Caroline Islands,Atoll,Pingelap,,,0,0,
12494,,,,Pohnpei State,6.76917,157.95833,Caroline Islands,Atoll,Remba,,,0,0,
284,,,,Pohnpei State,7.55,155.56667,Pohnpei,Atoll,Oroluk,,Pohnpei,0,0,
286,,,,Pohnpei State,7.0875,157.75933,Pohnpei,Atoll,Pakin Atoll,,,0,0,
12497,,,,Pohnpei State,7.09583,157.75483,Caroline Islands,Atoll,Nikalap,,,0,0,
12498,,,,Pohnpei State,7.09367,157.759,Caroline Islands,Atoll,Tomwena,,,0,0,
12499,,,,Pohnpei State,7.09083,157.76417,Caroline Islands,Atoll,Peinpwil,,,0,0,
12500,,,,Pohnpei State,7.08983,157.7655,Caroline Islands,Atoll,Sapagna,,,0,0,
12501,,,,Pohnpei State,7.08883,157.76617,Caroline Islands,Atoll,Karot,,,0,0,
12502,,,,Pohnpei State,7.08567,157.76517,Caroline Islands,Atoll,Osetik,,,0,0,
12503,,,,Pohnpei State,7.083,157.76267,Caroline Islands,Atoll,Wolomwin,,,0,0,
12504,,,,Pohnpei State,7.07983,157.758,Caroline Islands,Atoll,Mannid,,,0,0,
129,,,,Pohnpei State,7.23333,144.43333,Pohnpei,Atoll,Ifalik ( Ifaluk ),,Outer Yap,0,0,
1452,,,,Reunion,-21.11667,55.5,Reunion,Fringing,Reunion ( La RTunion ),,Mascarene Islands,0,0,
11014,,,,Reunion,-21.05,55.2,Saint Gilles/La Saline,Fringing,St. Gilles Reef,,,0,0,
11015,,,,Reunion,-21.08333,55.21667,Saint Gilles/La Saline,Fringing,La Saline Reef,,,0,0,
1289,,,,RTunion,-21.83333,40,Ilot de Bassas Da India,Atoll,Ilot de Bassas Da India,,,1,0,
1453,,,,RTunion,-21,55.21667,RTunion,Fringing,l'Etang-Sale,,Mascarene islands,0,0,
7985,,,,RTunion,-21.1,55.23333,Cap La Houssaye,Fringing,Cap La Houssaye,,,0,0,
7988,,,,RTunion,-17,42.75,Mozambique Channel,Platform,Juan de Nova,,,0,0,
7989,,,,RTunion,-15.86667,54.41667,Reunion,Fringing,Tromelin ( Ile Tromelin ),,,1,0,
1287,,,,RTunion,-11.5,47.33333,Ile Glorieuses,,Glorieuses ( Ile Glorieuses ),,,0,0,
11017,,,,RTunion,-11.5,47.33333,Glorieuses,,Grande Glorieuses,,,0,0,
11018,,,,RTunion,-11.5,47.33333,Ile Glorieuses,,Lys Island ( Ile du Lys ),,,0,0,
7987,,,,RTunion,-22.33333,40.33333,Europa and Bassas de India Reserves Naturelles,Atoll,Europa ( Ilot d'Europa ),,,0,0,
8824,,,,Salamumu,-14.00833,-171.925,Upolu,,Salamumu,,Upolu,0,0,
487,,,,Salomon Atoll,-5.33333,72.25,Chagos Archipelago,Atoll,Salomon Atoll,22,Chagos Archipelago,0,0,
8820,,,,Satuimalufilufi,-13.85,-172.06667,Upolu,,Satuimalufilufi,,Opulu,0,0,
3768,,,,Speakers Bank,-5,72.41667,Chagos Archipelago,Bank,Speakers Bank,,Chagos Archipelago,0,0,
444,,,,St. Croix,17.775,-64.61667,St. Croix,Barrier,Buck Island Reef,,,1,1,
936,,,,St. Croix,17.725,-64.61667,St. Croix,Barrier,Robin Bay,,,0,0,
3483,,,,St. Croix,17.73333,-64.73333,Virgin Islands,Barrier/Fringing,St. Croix,,,0,1,
1428,,,,St. Croix,17.78333,-64.60833,Buck Island,Fringing,Buck Island (East),,Virgin Islands,0,0,
1429,,,,St. Croix,17.78,-64.61667,Buck Island,Fringing,Buck Island (South),,Virgin Islands,0,0,
1331,,,,St. Croix,17.78167,-64.61667,Buck Island,Barrier,Buck Island,,,1,0,
937,,,,St. Croix,17.74167,-64.55833,Isaac Bay,Bank/Barrier,Isaac Point,5.1,,0,0,
1518,,,,St. Croix,17.78333,-64.58333,Buck Island,Bank,Buck Island Bar,,Virgin Islands,0,0,
8803,,,,St. Croix,17.76667,-64.61667,St. Croix,Barrier,Tague Bay ( Teague Bay ),,,0,0,
11188,,,,St. Croix,17.755,-64.55833,St. Croix,Fringing,East Point,,,0,0,
11189,,,,St. Croix,17.73333,-64.60667,St. Croix,Fringing,Grass Point,,,0,0,
11190,,,,St. Croix,17.74333,-64.58333,St. Croix,Barrier,Grape Tree Bay,,,0,0,
11191,,,,St. Croix,17.72833,-64.61667,St. Croix,Barrier,Rod Bay,,,0,0,
11192,,,,St. Croix,17.69667,-64.73333,St. Croix,Barrier,Cane Garden Bay,,,0,0,
11193,,,,St. Croix,17.75667,-64.7,St. Croix,Barrier,Long Reef,,,0,0,
11194,,,,St. Croix,17.75333,-64.7,St. Croix,Barrier,Gallows Bay,,,0,0,
11195,,,,St. Croix,17.76,-64.61667,St. Croix,Barrier,Coakley Bay,,,0,0,
11196,,,,St. Croix,17.71833,-64.64667,St. Croix,Barrier,Great Pond Bay,,,0,0,
11197,,,,St. Croix,17.77,-64.83333,St. Croix,Barrier,Davis Beach,,,0,0,
11432,,,,St. Croix,17.76,-64.575,Isaac Bay,Fringing,Isaac Bay,,,0,0,
11433,,,,St. Croix,17.74167,-64.57333,Boiler BAy,Fringing,Boiler Bay,,,0,0,
8548,,,,St. Helena,-7.15,-14.61667,,Non-reef coral community,Ascension Island,,,0,0,
11840,,,,St. John,18.36667,-64.71667,Mary Creek Reef Complex,Fringing,Mary Creek,,,0,0,
11213,,,,St. John,18.32333,-64.8,St. John,Fringing,Cruz Bay,,,0,0,
11214,,,,St. John,18.31,-64.78667,St. John,Fringing,Great Cruz Bay,,,0,0,
513,,,,St. John,18.35633,-64.7645,St. John,Fringing,Cinnamon Bay,,,0,0,
506,,,,St. John,18.37,-64.73333,Solomon Bay,Fringing,Solomon Bay,,,0,0,
509,,,,St. John,18.365,-64.73333,Scott Bay,Fringing,Scott Bay,,,0,0,
510,,,,St. John,18.36833,-64.71333,Hawksnest Bay,Fringing,Hawksnest Bay,,,0,0,
511,,,,St. John,18.36,-64.77167,St. John,Fringing,Trunk Bay,,,0,0,
512,,,,St. John,18.365,-64.73333,St. John,Fringing,Windswept Reef,,,0,0,
1657,,,,St. John,18.33333,-64.73333,Virgin Islands,Patch Reef,St. John,,,0,1,
514,,,,St. John,18.36667,-64.73167,St. John,Fringing,Maro Bay,,,0,0,
515,,,,St. John,18.36,-64.755,St. John,Fringing,Francis Bay,,,0,0,
10360,,,,St. John,18.33333,-64.65,St. John,Non-reef coral community,New Found Bay,,,0,0,
10361,,,,St. John,18.31667,-64.71667,St. John,Non-reef coral community,Yawzi Point,,,0,1,
3621,,,,St. John,18.31667,-64.72167,St. John,Fringing,Greater Lameshur Bay,,Virgin Islands,0,0,
11215,,,,St. John,18.31,-64.68333,St. John,Fringing,Leduck Island,,,0,0,
11216,,,,St. John,18.32167,-64.69167,St. John,Fringing,Johns Folly,,,0,0,
11217,,,,St. John,18.325,-64.695,St. John,Fringing,Lagoon Point,,,0,0,
11218,,,,St. John,18.33333,-64.68333,St. John,Fringing,Coral Bay,,,0,0,
11219,,,,St. John,18.32667,-64.66333,St. John,Fringing,East End Bay,,,0,0,
11220,,,,St. John,18.36833,-64.72467,St. John,Fringing,Leinster Bay,,,0,0,
11221,,,,St. John,18.36333,-64.76667,St. John,Fringing,Johnson's Reef,,,0,0,
11222,,,,St. John,18.35,-64.775,St. John,Fringing,Dennis Bay,,,0,0,
11474,,,,St. John,18.33333,-64.67917,,Fringing,Round Bay,,,0,0,
3450,,,,St. Martin,18.06667,-63.06667,St. Martin,,St. Martin,,,0,1,
813,,,,St. Thomas,18.3,-64.99667,St. Thomas,Fringing,Flat Cay,,,0,0,
3456,,,,St. Thomas,18.33333,-64.93333,Leeward Islands,,St. Thomas,,,0,1,
11475,,,,St. Thomas,18.30883,-64.83333,,Fringing,Christmas Cove,,,0,0,
11476,,,,St. Thomas,18.36667,-64.94217,,Fringing,Magens Bay,,,0,0,
11198,,,,St. Thomas,18.3,-64.99167,St. Thomas,Fringing,Saba Island,,,0,0,
11199,,,,St. Thomas,18.29167,-64.88333,St. Thomas,Fringing,Packet Rock,,,0,0,
11200,,,,St. Thomas,18.275,-64.885,St. Thomas,Fringing,Brisk Island,,,0,0,
11201,,,,St. Thomas,18.275,-64.88,St. Thomas,Fringing,Capella Island,,,0,0,
11202,,,,St. Thomas,18.30167,-64.87167,St. Thomas,Fringing,Long Point,,,0,0,
11203,,,,St. Thomas,18.3,-64.86333,St. Thomas,Fringing,Patricia Cay,,,0,0,
11204,,,,St. Thomas,18.305,-64.85333,St. Thomas,Fringing,Cas Cay,,,0,0,
11205,,,,St. Thomas,18.31333,-64.85167,St. Thomas,Fringing,Nazareth Bay,,,0,0,
11206,,,,St. Thomas,18.31,-64.84,St. Thomas,Fringing,Fish Cay,,,0,0,
11207,,,,St. Thomas,18.31333,-64.84,St. Thomas,Fringing,Cow Pet Bay,,,0,0,
11208,,,,St. Thomas,18.30667,-64.84167,St. Thomas,Fringing,Cow and Calf Rocks,,,0,0,
11209,,,,St. Thomas,18.29,-64.80667,St. Thomas,Fringing,Dog Island,,,0,0,
11210,,,,St. Thomas,18.29667,-64.82,St. Thomas,Fringing,Little St. James Island,,,0,0,
11211,,,,St. Thomas,18.30667,-64.81667,St. Thomas,Fringing,Great St. James Island,,,0,0,
11212,,,,St. Thomas,18.325,-64.83333,St. Thomas,Fringing,Cabrita Point,,,0,0,
8317,,,,St. Thomas,18.33333,-64.98,St. Thomas,Fringing,Brewers Bay,,,0,0,
8316,,,,St. Thomas,18.33667,-65,St. Thomas,Fringing,Perseverance Bay,,,0,0,
8825,,,,Tafitoala,-14.01667,-171.81667,Upolu,Fringing,Tafitoala,,Upolu,0,0,
8792,,,,Texas,28.93333,-95.36667,,Non-reef coral community,Freeport,,,0,1,
78,,,,Texas,27.91667,-93.6,Flower Garden Banks,Bank,East Flower Garden Banks,,,0,0,
411,,,,Texas,27.86667,-93.81667,Flower Garden Banks,Bank,West Flower Garden Banks,,,0,0,
11478,,,,Tortola,18.47667,-64.52883,,Fringing,Great Camenoe,,,0,0,
11271,,,,Truk,7.35833,149.18333,Truk,Atoll,Polowat Atoll ( Puluwat ),,,0,0,
11272,,,,Truk,7.36667,149.17033,Polowat Atoll,Fringing,Allei Islet ( Alet ),,,0,0,
11273,,,,Truk,7.35833,149.20517,Polowat Atoll,Fringing,Polowat Islet,,,0,0,
11274,,,,Truk,7.37,149.19283,Polowat Atoll,Fringing,Elangelap Islet ( Elangelab ),,,0,0,
11275,,,,Truk,7.37,149.18667,Polowat Atoll,Fringing,To Islet,,,0,0,
11276,,,,Truk,7.345,149.18667,Polowat Atoll,Fringing,Sau Islet,,,0,0,
248,,,,Truk State,7.01667,151.93333,Truk,Atoll,Neoch ( Kuop ),,Carolines,0,0,
91,,,,Truk State,8.51667,151.36667,Hall Islands,Atoll,Fayu,,Hall Islands,0,0,
224,,,,Truk State,8.78333,152.36667,Hall Islands,Atoll,Murilo,,Hall Islands,0,0,
168,,,,Truk State,5.46667,153.75,Mortlock Islands,Atoll,Lukunor ( Lukunoch ),,Mortlock Islands,0,0,
82,,,,Truk State,5.55,153.56667,Mortlock Islands,Atoll,Etal,,Mortlock Islands,0,0,
235,,,,Truk State,5.85,153.16667,Mortlock Islands,Atoll,Namoluk,,Mortlock Islands,0,0,
326,,,,Truk State,5.3,153.7,Mortlock Islands,Atoll,Satawan,,Mortlock Islands,0,0,
167,,,,Truk State,6.8,152.73333,Losap,Atoll,Losap,,Truk,0,0,
775,,,,Truk State,7.41667,151.86667,Truk Lagoon,Fringing,Moen Island ( Wono ),,,0,1,
8346,,,,Turks,21.21667,-71.16667,Turks Islands,Fringing/Patch Reef,Turks Islands,,Turka and Caicos,0,0,
1342,,,,Turks and Caicos,21.90333,-72.1,Caicos,Barrier,Fort George Land and Sea,,,0,0,
1370,,,,Turks and Caicos,21.66667,-72.48333,Caicos,Fringing/Patch Reef,West Caicos,,,0,0,
3470,,,,Turks and Caicos,21.81667,-72.35,Caicos Islands,Fringing,Providenciales,,Turks and Caicos,0,1,
3889,,,,Turks and Caicos,21.4,-71.11667,Turks and Caicos,Barrier/Fringing/Platform,Turks and Caicos,,Turks and Caicos,0,1,
1344,,,,Turks and Caicos,21.46667,-72.18333,Caicos,,French Cays,,,0,0,
1345,,,,Turks and Caicos,21.41667,-71.11667,Turks,Patch Reef,Grand Turk Cays,,,0,1,
8301,,,,Upolo,-14.03333,-171.44167,Upolo,Fringing,Aleipata,,,0,0,
8299,,,,Upolo,-13.85,-172.13333,Upolo,Fringing,Manono,,,0,0,
8298,,,,Upolu,-14.05,-171.68333,Upolu,Fringing,Nu'usafe'e,,,0,0,
8739,,,,Upolu,-14,-171.83333,Upolu,Barrier,Fusi,,Upolu,0,0,
9229,,,,Upolu Island,-14.03367,-171.5575,Upolu Island,Fringing,Poutasi,,,0,0,
9230,,,,Upolu Island,-14.03367,-171.75117,Upolu Island,Fringing,Sa'anapu,,,0,0,
9225,,,,Upolu Island,-13.777,-171.8745,Upolu Island,Fringing,Faleasi,,,0,0,
9226,,,,Upolu Island,-13.81133,-171.71617,Upolu Island,Fringing,Vaitele,,,0,0,
9227,,,,Upolu Island,-13.82833,-171.59283,Upolu Island,Fringing,Eva,,,0,0,
9228,,,,Upolu Island,-13.897,-171.4345,Upolu Island,Fringing,Fagaloa,,,0,0,
9231,,,,Upolu Island,-13.95667,-171.90083,Upolu Island,Fringing,Lefaga,,,0,0,
767,,,,'Upolu Island,-13.95,-171.78333,'Upolu Island,Barrier/Fringing,'Upolu Island,,,0,0,
507,,,,US Virgin Islands,18.36667,-64.73333,Honeymoon Bay,Fringing,Honeymoon Bay,,,0,0,
508,,,,US Virgin Islands,18.36667,-64.73333,Caneel Bay,Fringing,Caneel Bay,,,0,0,
4207,,,,US Virgin Islands,18.33333,-62.86667,Lesser Antilles,Fringing,US Virgin Islands,,US Virgin Islands,0,0,
1353,,,,USA Minor Outlying Islands,16.73333,-169.53333,Johnston Atoll,Atoll,Johnston Atoll,,,1,0,
409,,,,USA Minor Outlying Islands,19.28333,167,Wake Atoll,Atoll,Wake Atoll,,,0,0,
287,,,,USA Minor Outlying Islands,5.86667,-162.08333,Palmyra Atoll,Atoll,Palmyra Atoll,,Line Islands,0,0,
132,,,,USA Minor Outlying Islands,5.9,-162.1,Line Islands,Fringing,Jarvis,,Line Islands,0,0,
126,,,,USA Minor Outlying Islands,-0.8,-176.63333,Howland Island,Fringing,Howland Island,,Howland Island,1,0,
3770,,,,Victory Bank,-5.53333,72.25,Chagos Archipelago,Bank,Victory Bank,,Chagos Archipelago,0,0,
79,,,,Yap State,6.7,143.06667,Euaripik,Atoll,Eauripik,,Outer Yap,0,0,
251,,,,Yap State,8.5,137.5,Ngulu,Atoll,Ngulu,,Outer Yap,0,0,
333,,,,Yap State,8.15,141.41667,Sorol,Atoll,Sorol,,Outer Yap,0,0,
90,,,,Yap State,8.6,145.55,Faraulep,Atoll,Faraulep ( Fechaulep ),,Outer Yap,0,0,
410,,,,Yap State,8.05,146.78333,West Fayu,Barrier,West Fayu,,Outer Yap,0,0,
295,,,,Yap State,8.16667,147.5,Pikelot,Fringing,Pikelot,,Outer Yap,0,0,
412,,,,Yap State,7.4,143.86667,Woleai,Atoll,Woleai,,Outer Yap,0,0,
279,,,,Yap State,7.86667,145.83333,Olimarao,Atoll,Olimarao,,Outer Yap,0,0,
81,,,,Yap State,7.45,146.15,Elato,Atoll,Elato,,Outer Yap,0,0,
159,,,,Yap State,7.46667,146.38333,Lamotrek,Atoll,Lamotrek,,Outer Yap,0,0,
325,,,,Yap State,7.35,147,Satawal,Fringing,Satawal,,Outer Yap,0,0,
850,,,,Yap State,9.53,138.13,Yap,Fringing,Donitsch Island,27.4,Caroline Islands,0,0,
85,,,,Yap State,9.75,141.51667,Fais,Atoll,Fais,,Outer Yap,0,0,
103,,,,Yap State,9.23333,145.38333,Geferut,Atoll,Geferut,,Outer Yap,0,0,
419,,,,Yap State,9.51667,138.16667,Yap,Atoll,Yap,,Carolines,0,1,
95,,,,Yap State,9.5,138.16667,Yap,Fringing,Gagil Tamil,,Carolines,0,0,
191,,,,Yap State,9.56667,138.18333,Yap Island,Fringing,Maap ( Map ),,Yap,0,0,
321,,,,Yap State,9.64167,138.14167,Yap,Fringing,Rumung,,Yap,0,0,
776,,,,Yap State,9.48333,138.11667,Yap Islands,Fringing,Balabat,,Caroline Islands,0,0,
389,,,,Yap State,10,139.66667,Ulithi,Atoll,Ulithi,,Caroline Islands,0,0,
1346,,,Georgia,Georgia,31.4,-80.93333,Gray's Reef,Non-reef coral community,Gray's Reef,21,,1,0,GEO
8526,,,Unresolved,,-10.36667,57.55,Saya de Malha,Bank,Saya de Malha,50,,0,0,XXX
4218,,,Unresolved,,16.33333,116.71667,South China Sea,Bank,Truro Shoals,,,0,0,XXX
4187,,,Unresolved,,16.76667,112.35,Woody Island,Bank,Rocky Island,,,0,0,XXX
4188,,,Unresolved,Paracel Islands,16.95,112.31667,Amphitrite Group,Bank,South Island,,,0,0,XXX
4204,,,Unresolved,Paracel Islands,16.96667,112.16667,"Amphitrite Group, Paracel",Bank,West Sand,,,0,0,XXX
4205,,,Unresolved,Paracel Islands,16.66667,112.73333,Paracel Islands,Fringing,Lincoln Island,,,0,0,XXX
4209,,,Unresolved,Paracel Islands,16.95,112.31667,Amphitrite Group,,Middle Island,,,0,0,XXX
4210,,,Unresolved,Paracel Islands,16.33333,112.66667,Paracel Islands,Fringing,Jehangire Reefs,,,0,0,XXX
4211,,,Unresolved,Paracel Islands,16.03333,112.51667,Paracel Islands,Bank,Bombay Reef,,,0,0,XXX
4212,,,Unresolved,Paracel Islands,16.33333,112.13333,Paracel Islands,Platform,Vuladdore Reef,,,0,0,XXX
7589,,,Unresolved,Paracel Islands,16.76667,112.21667,Amphitrite Group,Bank,Iltis Bank,14.8,,0,0,XXX
7590,,,Unresolved,Paracel Islands,16.81667,112.88333,Paracel Islands and Reefs,Bank,Dido Bank,24,,0,0,XXX
7591,,,Unresolved,Paracel Islands,16.58333,112.65,Paracel Islands and Reefs,Platform,Pyramid Rock,,,0,0,XXX
7592,,,Unresolved,Paracel Islands,16.5,112.5,Paracel Islands and Reef,Patch Reef,Neptuna Banks,,,0,0,XXX
7593,,,Unresolved,Paracel Islands,16.3,112.46667,Paracel Islands and Reefs,Bank,Bremen Bank,,,0,0,XXX
4189,,,Unresolved,Paracel Islands,16.45,111.71667,Paracel Islands,Atoll,Crescent Group,,,0,0,XXX
4191,,,Unresolved,Paracel Islands,16.45,111.71667,Crescent Group,Atoll,Duncan Island,,,0,0,XXX
4192,,,Unresolved,Paracel Islands,16.46667,111.75,Crescent Group,Atoll,Drummond Island,,,0,0,XXX
